timestamp,LCS2_HUMIDITY,LCS4_HUMIDITY,LCS1_HUMIDITY,LCS3_HUMIDITY,LCS5_HUMIDITY,reference_HUMIDITY
2025-01-02 18:35:00,34.1529,29.0927,29.34,29.0636,31.4122,37.8945
2025-01-02 18:36:00,34.1517,29.0915,29.3388,29.0624,31.411,37.8933
2025-01-02 18:37:00,34.1844,29.1242,29.3715,29.0951,31.4437,37.926
2025-01-02 18:38:00,34.2284,29.1682,29.4155,29.1391,31.4877,37.97
2025-01-02 18:39:00,34.2585,29.1983,29.4456,29.1692,31.5178,38.0001
2025-01-02 18:40:00,34.2685,29.2083,29.4556,29.1792,31.5278,38.0101
2025-01-02 18:41:00,34.2771,29.2169,29.4642,29.1878,31.5364,38.0187
2025-01-02 18:42:00,34.2735,29.2133,29.4606,29.1842,31.5328,38.0151
2025-01-02 18:43:00,34.2606,29.2004,29.4477,29.1713,31.5199,38.0022
2025-01-02 18:44:00,34.242,29.1818,29.4291,29.1527,31.5013,37.9836
2025-01-02 18:45:00,34.2385,29.1783,29.4256,29.1492,31.4978,37.9801
2025-01-02 18:46:00,34.2458,29.1856,29.4329,29.1565,31.5051,37.9874
2025-01-02 18:47:00,34.2489,29.1887,29.436,29.1596,31.5082,37.9905
2025-01-02 18:48:00,34.2516,29.1914,29.4387,29.1623,31.5109,37.9932
2025-01-02 18:49:00,34.2762,29.216,29.4633,29.1869,31.5355,38.0178
2025-01-02 18:50:00,34.2892,29.229,29.4763,29.1999,31.5485,38.0308
2025-01-02 18:51:00,34.2755,29.2153,29.4626,29.1862,31.5348,38.0171
2025-01-02 18:52:00,34.2625,29.2023,29.4496,29.1732,31.5218,38.0041
2025-01-02 18:53:00,34.2295,29.1693,29.4166,29.1402,31.4888,37.9711
2025-01-02 18:54:00,34.1643,29.1041,29.3514,29.075,31.4236,37.9059
2025-01-02 18:55:00,34.0817,29.0215,29.2688,28.9924,31.341,37.8233
2025-01-02 18:56:00,34.005,28.9448,29.1921,28.9157,31.2643,37.7466
2025-01-02 18:57:00,33.9407,28.8805,29.1278,28.8514,31.2,37.6823
2025-01-02 18:58:00,33.9153,28.8551,29.1024,28.826,31.1746,37.6569
2025-01-02 18:59:00,33.9459,28.8857,29.133,28.8566,31.2052,37.6875
2025-01-02 19:00:00,34.0131,28.9529,29.2002,28.9238,31.2724,37.7547
2025-01-02 19:01:00,34.0765,29.0163,29.2636,28.9872,31.3358,37.8181
2025-01-02 19:02:00,34.1126,29.0524,29.2997,29.0233,31.3719,37.8542
2025-01-02 19:03:00,34.1089,29.0487,29.296,29.0196,31.3682,37.8505
2025-01-02 19:04:00,34.0689,29.0087,29.256,28.9796,31.3282,37.8105
2025-01-02 19:05:00,34.0495,28.9893,29.2366,28.9602,31.3088,37.7911
2025-01-02 19:06:00,34.1411,29.0809,29.3282,29.0518,31.4004,37.8827
2025-01-02 19:07:00,34.2955,29.2353,29.4826,29.2062,31.5548,38.0371
2025-01-02 19:08:00,34.5181,29.4579,29.7052,29.4288,31.7774,38.2597
2025-01-02 19:09:00,34.7323,29.6721,29.9194,29.643,31.9916,38.4739
2025-01-02 19:10:00,35.4574,30.1214,30.0874,29.9036,32.1804,40.0552
2025-01-02 19:11:00,35.4987,30.1627,30.1287,29.9449,32.2217,40.0965
2025-01-02 19:12:00,35.546,30.21,30.176,29.9922,32.269,40.1438
2025-01-02 19:13:00,35.7133,30.3773,30.3433,30.1595,32.4363,40.3111
2025-01-02 19:14:00,36.0226,30.6866,30.6526,30.4688,32.7456,40.6204
2025-01-02 19:15:00,36.5222,31.1862,31.1522,30.9684,33.2452,41.12
2025-01-02 19:16:00,37.2647,31.9287,31.8947,31.7109,33.9877,41.8625
2025-01-02 19:17:00,37.6998,32.3638,32.3298,32.146,34.4228,42.2976
2025-01-02 19:18:00,37.8912,32.5552,32.5212,32.3374,34.6142,42.489
2025-01-02 19:19:00,37.8909,32.5549,32.5209,32.3371,34.6139,42.4887
2025-01-02 19:20:00,37.6842,32.3482,32.3142,32.1304,34.4072,42.282
2025-01-02 19:21:00,37.2484,31.9124,31.8784,31.6946,33.9714,41.8462
2025-01-02 19:22:00,37.053,31.717,31.683,31.4992,33.776,41.6508
2025-01-02 19:23:00,36.8574,31.5214,31.4874,31.3036,33.5804,41.4552
2025-01-02 19:24:00,36.6741,31.3381,31.3041,31.1203,33.3971,41.2719
2025-01-02 19:25:00,36.5127,31.1767,31.1427,30.9589,33.2357,41.1105
2025-01-02 19:26:00,36.3628,31.0268,30.9928,30.809,33.0858,40.9606
2025-01-02 19:27:00,36.2332,30.8972,30.8632,30.6794,32.9562,40.831
2025-01-02 19:28:00,36.1286,30.7926,30.7586,30.5748,32.8516,40.7264
2025-01-02 19:29:00,36.0996,30.7636,30.7296,30.5458,32.8226,40.6974
2025-01-02 19:30:00,36.1049,30.7689,30.7349,30.5511,32.8279,40.7027
2025-01-02 19:31:00,36.2022,30.8662,30.8322,30.6484,32.9252,40.8
2025-01-02 19:32:00,36.4622,31.1262,31.0922,30.9084,33.1852,41.06
2025-01-02 19:33:00,36.8516,31.5156,31.4816,31.2978,33.5746,41.4494
2025-01-02 19:34:00,37.2589,31.9229,31.8889,31.7051,33.9819,41.8567
2025-01-02 19:35:00,37.6753,32.3393,32.3053,32.1215,34.3983,42.2731
2025-01-02 19:36:00,37.9965,32.6605,32.6265,32.4427,34.7195,42.5943
2025-01-02 19:37:00,38.1812,32.8452,32.8112,32.6274,34.9042,42.779
2025-01-02 19:38:00,38.2997,32.9637,32.9297,32.7459,35.0227,42.8975
2025-01-02 19:39:00,38.358,33.022,32.988,32.8042,35.081,42.9558
2025-01-02 19:40:00,38.3503,33.0143,32.9803,32.7965,35.0733,42.9481
2025-01-02 19:41:00,38.3974,33.0614,33.0274,32.8436,35.1204,42.9952
2025-01-02 19:42:00,38.5091,33.1731,33.1391,32.9553,35.2321,43.1069
2025-01-02 19:43:00,38.7099,33.3739,33.3399,33.1561,35.4329,43.3077
2025-01-02 19:44:00,38.849,33.513,33.479,33.2952,35.572,43.4468
2025-01-02 19:45:00,39.0204,33.6844,33.6504,33.4666,35.7434,43.6182
2025-01-02 19:46:00,39.3735,34.0375,34.0035,33.8197,36.0965,43.9713
2025-01-02 19:47:00,39.7186,34.3826,34.3486,34.1648,36.4416,44.3164
2025-01-02 19:48:00,40.1667,34.8307,34.7967,34.6129,36.8897,44.7645
2025-01-02 19:49:00,40.7613,35.4253,35.3913,35.2075,37.4843,45.3591
2025-01-02 19:50:00,41.2182,35.8822,35.8482,35.6644,37.9412,45.816
2025-01-02 19:51:00,41.2242,35.8882,35.8542,35.6704,37.9472,45.822
2025-01-02 19:52:00,41.152,35.816,35.782,35.5982,37.875,45.7498
2025-01-02 19:53:00,40.8729,35.5369,35.5029,35.3191,37.5959,45.4707
2025-01-02 19:54:00,40.6141,35.2781,35.2441,35.0603,37.3371,45.2119
2025-01-02 19:55:00,40.4678,35.1318,35.0978,34.914,37.1908,45.0656
2025-01-02 19:56:00,40.6143,35.2783,35.2443,35.0605,37.3373,45.2121
2025-01-02 19:57:00,40.7539,35.4179,35.3839,35.2001,37.4769,45.3517
2025-01-02 19:58:00,40.8916,35.5556,35.5216,35.3378,37.6146,45.4894
2025-01-02 19:59:00,40.9299,35.5939,35.5599,35.3761,37.6529,45.5277
2025-01-02 20:00:00,40.977,35.641,35.607,35.4232,37.7,45.5748
2025-01-02 20:01:00,40.9418,35.6058,35.5718,35.388,37.6648,45.5396
2025-01-02 20:02:00,40.9067,35.5707,35.5367,35.3529,37.6297,45.5045
2025-01-02 20:03:00,40.8715,35.5355,35.5015,35.3177,37.5945,45.4693
2025-01-02 20:04:00,40.8363,35.5003,35.4663,35.2825,37.5593,45.4341
2025-01-02 20:05:00,40.8012,35.4652,35.4312,35.2474,37.5242,45.399
2025-01-02 20:06:00,40.766,35.43,35.396,35.2122,37.489,45.3638
2025-01-02 20:07:00,40.7309,35.3949,35.3609,35.1771,37.4539,45.3287
2025-01-02 20:08:00,40.6957,35.3597,35.3257,35.1419,37.4187,45.2935
2025-01-02 20:09:00,40.6606,35.3246,35.2906,35.1068,37.3836,45.2584
2025-01-02 20:10:00,40.6254,35.2894,35.2554,35.0716,37.3484,45.2232
2025-01-02 20:11:00,40.5902,35.2542,35.2202,35.0364,37.3132,45.188
2025-01-02 20:12:00,40.5551,35.2191,35.1851,35.0013,37.2781,45.1529
2025-01-02 20:13:00,40.5199,35.1839,35.1499,34.9661,37.2429,45.1177
2025-01-02 20:14:00,40.4848,35.1488,35.1148,34.931,37.2078,45.0826
2025-01-02 20:15:00,40.4496,35.1136,35.0796,34.8958,37.1726,45.0474
2025-01-02 20:16:00,40.4144,35.0784,35.0444,34.8606,37.1374,45.0122
2025-01-02 20:17:00,40.3793,35.0433,35.0093,34.8255,37.1023,44.9771
2025-01-02 20:18:00,40.3441,35.0081,34.9741,34.7903,37.0671,44.9419
2025-01-02 20:19:00,40.309,34.973,34.939,34.7552,37.032,44.9068
2025-01-02 20:20:00,40.2738,34.9378,34.9038,34.72,36.9968,44.8716
2025-01-02 20:21:00,40.2387,34.9027,34.8687,34.6849,36.9617,44.8365
2025-01-02 20:22:00,40.2035,34.8675,34.8335,34.6497,36.9265,44.8013
2025-01-02 20:23:00,40.1683,34.8323,34.7983,34.6145,36.8913,44.7661
2025-01-02 20:24:00,40.1332,34.7972,34.7632,34.5794,36.8562,44.731
2025-01-02 20:25:00,40.098,34.762,34.728,34.5442,36.821,44.6958
2025-01-02 20:26:00,40.0629,34.7269,34.6929,34.5091,36.7859,44.6607
2025-01-02 20:27:00,40.0277,34.6917,34.6577,34.4739,36.7507,44.6255
2025-01-02 20:28:00,39.9925,34.6565,34.6225,34.4387,36.7155,44.5903
2025-01-02 20:29:00,39.9574,34.6214,34.5874,34.4036,36.6804,44.5552
2025-01-02 20:30:00,39.9222,34.5862,34.5522,34.3684,36.6452,44.52
2025-01-02 20:31:00,39.8871,34.5511,34.5171,34.3333,36.6101,44.4849
2025-01-02 20:32:00,39.8519,34.5159,34.4819,34.2981,36.5749,44.4497
2025-01-02 20:33:00,39.8168,34.4808,34.4468,34.263,36.5398,44.4146
2025-01-02 20:34:00,39.7816,34.4456,34.4116,34.2278,36.5046,44.3794
2025-01-02 20:35:00,39.7464,34.4104,34.3764,34.1926,36.4694,44.3442
2025-01-02 20:36:00,39.7113,34.3753,34.3413,34.1575,36.4343,44.3091
2025-01-02 20:37:00,39.6761,34.3401,34.3061,34.1223,36.3991,44.2739
2025-01-02 20:38:00,39.641,34.305,34.271,34.0872,36.364,44.2388
2025-01-02 20:39:00,39.6058,34.2698,34.2358,34.052,36.3288,44.2036
2025-01-02 20:40:00,39.5706,34.2346,34.2006,34.0168,36.2936,44.1684
2025-01-02 20:41:00,39.5355,34.1995,34.1655,33.9817,36.2585,44.1333
2025-01-02 20:42:00,39.5003,34.1643,34.1303,33.9465,36.2233,44.0981
2025-01-02 20:43:00,39.4652,34.1292,34.0952,33.9114,36.1882,44.063
2025-01-02 20:44:00,39.43,34.094,34.06,33.8762,36.153,44.0278
2025-01-02 20:45:00,39.3949,34.0589,34.0249,33.8411,36.1179,43.9927
2025-01-02 20:46:00,39.3597,34.0237,33.9897,33.8059,36.0827,43.9575
2025-01-02 20:47:00,39.3245,33.9885,33.9545,33.7707,36.0475,43.9223
2025-01-02 20:48:00,39.2894,33.9534,33.9194,33.7356,36.0124,43.8872
2025-01-02 20:49:00,39.2542,33.9182,33.8842,33.7004,35.9772,43.852
2025-01-02 20:50:00,39.2191,33.8831,33.8491,33.6653,35.9421,43.8169
2025-01-02 20:51:00,39.1839,33.8479,33.8139,33.6301,35.9069,43.7817
2025-01-02 20:52:00,39.1487,33.8127,33.7787,33.5949,35.8717,43.7465
2025-01-02 20:53:00,39.1136,33.7776,33.7436,33.5598,35.8366,43.7114
2025-01-02 20:54:00,39.0784,33.7424,33.7084,33.5246,35.8014,43.6762
2025-01-02 20:55:00,39.0433,33.7073,33.6733,33.4895,35.7663,43.6411
2025-01-02 20:56:00,39.0081,33.6721,33.6381,33.4543,35.7311,43.6059
2025-01-02 20:57:00,38.973,33.637,33.603,33.4192,35.696,43.5708
2025-01-02 20:58:00,38.9378,33.6018,33.5678,33.384,35.6608,43.5356
2025-01-02 20:59:00,38.9026,33.5666,33.5326,33.3488,35.6256,43.5004
2025-01-02 21:00:00,38.8675,33.5315,33.4975,33.3137,35.5905,43.4653
2025-01-02 21:01:00,38.8323,33.4963,33.4623,33.2785,35.5553,43.4301
2025-01-02 21:02:00,38.7972,33.4612,33.4272,33.2434,35.5202,43.395
2025-01-02 21:03:00,38.762,33.426,33.392,33.2082,35.485,43.3598
2025-01-02 21:04:00,38.7268,33.3908,33.3568,33.173,35.4498,43.3246
2025-01-02 21:05:00,38.6917,33.3557,33.3217,33.1379,35.4147,43.2895
2025-01-02 21:06:00,38.6565,33.3205,33.2865,33.1027,35.3795,43.2543
2025-01-02 21:07:00,38.6214,33.2854,33.2514,33.0676,35.3444,43.2192
2025-01-02 21:08:00,38.5862,33.2502,33.2162,33.0324,35.3092,43.184
2025-01-02 21:09:00,38.5511,33.2151,33.1811,32.9973,35.2741,43.1489
2025-01-02 21:10:00,38.5159,33.1799,33.1459,32.9621,35.2389,43.1137
2025-01-02 21:11:00,38.4807,33.1447,33.1107,32.9269,35.2037,43.0785
2025-01-02 21:12:00,38.4456,33.1096,33.0756,32.8918,35.1686,43.0434
2025-01-02 21:13:00,38.4104,33.0744,33.0404,32.8566,35.1334,43.0082
2025-01-02 21:14:00,38.3753,33.0393,33.0053,32.8215,35.0983,42.9731
2025-01-02 21:15:00,38.3401,33.0041,32.9701,32.7863,35.0631,42.9379
2025-01-02 21:16:00,38.3049,32.9689,32.9349,32.7511,35.0279,42.9027
2025-01-02 21:17:00,38.2698,32.9338,32.8998,32.716,34.9928,42.8676
2025-01-02 21:18:00,38.2346,32.8986,32.8646,32.6808,34.9576,42.8324
2025-01-02 21:19:00,38.1995,32.8635,32.8295,32.6457,34.9225,42.7973
2025-01-02 21:20:00,38.1643,32.8283,32.7943,32.6105,34.8873,42.7621
2025-01-02 21:21:00,38.1292,32.7932,32.7592,32.5754,34.8522,42.727
2025-01-02 21:22:00,38.094,32.758,32.724,32.5402,34.817,42.6918
2025-01-02 21:23:00,38.0588,32.7228,32.6888,32.505,34.7818,42.6566
2025-01-02 21:24:00,38.0237,32.6877,32.6537,32.4699,34.7467,42.6215
2025-01-02 21:25:00,37.9885,32.6525,32.6185,32.4347,34.7115,42.5863
2025-01-02 21:26:00,37.9534,32.6174,32.5834,32.3996,34.6764,42.5512
2025-01-02 21:27:00,37.9182,32.5822,32.5482,32.3644,34.6412,42.516
2025-01-02 21:28:00,37.883,32.547,32.513,32.3292,34.606,42.4808
2025-01-02 21:29:00,37.8479,32.5119,32.4779,32.2941,34.5709,42.4457
2025-01-02 21:30:00,37.8127,32.4767,32.4427,32.2589,34.5357,42.4105
2025-01-02 21:31:00,37.7776,32.4416,32.4076,32.2238,34.5006,42.3754
2025-01-02 21:32:00,37.7424,32.4064,32.3724,32.1886,34.4654,42.3402
2025-01-02 21:33:00,37.7073,32.3713,32.3373,32.1535,34.4303,42.3051
2025-01-02 21:34:00,37.6721,32.3361,32.3021,32.1183,34.3951,42.2699
2025-01-02 21:35:00,37.6369,32.3009,32.2669,32.0831,34.3599,42.2347
2025-01-02 21:36:00,37.6018,32.2658,32.2318,32.048,34.3248,42.1996
2025-01-02 21:37:00,37.5666,32.2306,32.1966,32.0128,34.2896,42.1644
2025-01-02 21:38:00,37.7279,32.3919,32.3579,32.1741,34.4509,42.3257
2025-01-02 21:39:00,38.4747,33.1387,33.1047,32.9209,35.1977,43.0725
2025-01-02 21:40:00,39.1126,33.7766,33.7426,33.5588,35.8356,43.7104
2025-01-02 21:41:00,39.5652,34.2292,34.1952,34.0114,36.2882,44.163
2025-01-02 21:42:00,40.0015,34.6655,34.6315,34.4477,36.7245,44.5993
2025-01-02 21:43:00,40.2002,34.8642,34.8302,34.6464,36.9232,44.798
2025-01-02 21:44:00,39.824,34.488,34.454,34.2702,36.547,44.4218
2025-01-02 21:45:00,39.7993,34.4633,34.4293,34.2455,36.5223,44.3971
2025-01-02 21:46:00,39.9338,34.5978,34.5638,34.38,36.6568,44.5316
2025-01-02 21:47:00,40.1156,34.7796,34.7456,34.5618,36.8386,44.7134
2025-01-02 21:48:00,40.2762,34.9402,34.9062,34.7224,36.9992,44.874
2025-01-02 21:49:00,40.3998,35.0638,35.0298,34.846,37.1228,44.9976
2025-01-02 21:50:00,40.0408,34.7048,34.6708,34.487,36.7638,44.6386
2025-01-02 21:51:00,39.6131,34.2771,34.2431,34.0593,36.3361,44.2109
2025-01-02 21:52:00,39.1133,33.7773,33.7433,33.5595,35.8363,43.7111
2025-01-02 21:53:00,38.6773,33.3413,33.3073,33.1235,35.4003,43.2751
2025-01-02 21:54:00,38.342,33.006,32.972,32.7882,35.065,42.9398
2025-01-02 21:55:00,38.2332,32.8972,32.8632,32.6794,34.9562,42.831
2025-01-02 21:56:00,38.1826,32.8466,32.8126,32.6288,34.9056,42.7804
2025-01-02 21:57:00,38.1395,32.8035,32.7695,32.5857,34.8625,42.7373
2025-01-02 21:58:00,38.1236,32.7876,32.7536,32.5698,34.8466,42.7214
2025-01-02 21:59:00,38.1354,32.7994,32.7654,32.5816,34.8584,42.7332
2025-01-02 22:00:00,38.0949,32.7589,32.7249,32.5411,34.8179,42.6927
2025-01-02 22:01:00,38.0158,32.6798,32.6458,32.462,34.7388,42.6136
2025-01-02 22:02:00,37.8619,32.5259,32.4919,32.3081,34.5849,42.4597
2025-01-02 22:03:00,37.6484,32.3124,32.2784,32.0946,34.3714,42.2462
2025-01-02 22:04:00,37.3387,32.0027,31.9687,31.7849,34.0617,41.9365
2025-01-02 22:05:00,37.2147,31.8787,31.8447,31.6609,33.9377,41.8125
2025-01-02 22:06:00,37.3047,31.9687,31.9347,31.7509,34.0277,41.9025
2025-01-02 22:07:00,37.6207,32.2847,32.2507,32.0669,34.3437,42.2185
2025-01-02 22:08:00,38.0612,32.7252,32.6912,32.5074,34.7842,42.659
2025-01-02 22:09:00,38.555,33.219,33.185,33.0012,35.278,43.1528
2025-01-02 22:10:00,38.9806,33.6446,33.6106,33.4268,35.7036,43.5784
2025-01-02 22:11:00,39.3214,33.9854,33.9514,33.7676,36.0444,43.9192
2025-01-02 22:12:00,39.5816,34.2456,34.2116,34.0278,36.3046,44.1794
2025-01-02 22:13:00,39.7884,34.4524,34.4184,34.2346,36.5114,44.3862
2025-01-02 22:14:00,39.9673,34.6313,34.5973,34.4135,36.6903,44.5651
2025-01-02 22:15:00,40.139,34.803,34.769,34.5852,36.862,44.7368
2025-01-02 22:16:00,40.3036,34.9676,34.9336,34.7498,37.0266,44.9014
2025-01-02 22:17:00,40.4658,35.1298,35.0958,34.912,37.1888,45.0636
2025-01-02 22:18:00,40.6144,35.2784,35.2444,35.0606,37.3374,45.2122
2025-01-02 22:19:00,40.7565,35.4205,35.3865,35.2027,37.4795,45.3543
2025-01-02 22:20:00,40.8745,35.5385,35.5045,35.3207,37.5975,45.4723
2025-01-02 22:21:00,40.975,35.639,35.605,35.4212,37.698,45.5728
2025-01-02 22:22:00,41.0814,35.7454,35.7114,35.5276,37.8044,45.6792
2025-01-02 22:23:00,41.1977,35.8617,35.8277,35.6439,37.9207,45.7955
2025-01-02 22:24:00,41.3206,35.9846,35.9506,35.7668,38.0436,45.9184
2025-01-02 22:25:00,41.459,36.123,36.089,35.9052,38.182,46.0568
2025-01-02 22:26:00,41.5921,36.2561,36.2221,36.0383,38.3151,46.1899
2025-01-02 22:27:00,41.7155,36.3795,36.3455,36.1617,38.4385,46.3133
2025-01-02 22:28:00,41.8231,36.4871,36.4531,36.2693,38.5461,46.4209
2025-01-02 22:29:00,41.9161,36.5801,36.5461,36.3623,38.6391,46.5139
2025-01-02 22:30:00,42.012,36.676,36.642,36.4582,38.735,46.6098
2025-01-02 22:31:00,42.1136,36.7776,36.7436,36.5598,38.8366,46.7114
2025-01-02 22:32:00,42.208,36.872,36.838,36.6542,38.931,46.8058
2025-01-02 22:33:00,42.2989,36.9629,36.9289,36.7451,39.0219,46.8967
2025-01-02 22:34:00,42.3968,37.0608,37.0268,36.843,39.1198,46.9946
2025-01-02 22:35:00,42.4825,37.1465,37.1125,36.9287,39.2055,47.0803
2025-01-02 22:36:00,42.5694,37.2334,37.1994,37.0156,39.2924,47.1672
2025-01-02 22:37:00,42.6519,37.3159,37.2819,37.0981,39.3749,47.2497
2025-01-02 22:38:00,42.7392,37.4032,37.3692,37.1854,39.4622,47.337
2025-01-02 22:39:00,42.8312,37.4952,37.4612,37.2774,39.5542,47.429
2025-01-02 22:40:00,42.918,37.582,37.548,37.3642,39.641,47.5158
2025-01-02 22:41:00,42.9937,37.6577,37.6237,37.4399,39.7167,47.5915
2025-01-02 22:42:00,43.0783,37.7423,37.7083,37.5245,39.8013,47.6761
2025-01-02 22:43:00,43.1786,37.8426,37.8086,37.6248,39.9016,47.7764
2025-01-02 22:44:00,43.2776,37.9416,37.9076,37.7238,40.0006,47.8754
2025-01-02 22:45:00,43.3758,38.0398,38.0058,37.822,40.0988,47.9736
2025-01-02 22:46:00,43.4766,38.1406,38.1066,37.9228,40.1996,48.0744
2025-01-02 22:47:00,43.582,38.246,38.212,38.0282,40.305,48.1798
2025-01-02 22:48:00,43.6792,38.3432,38.3092,38.1254,40.4022,48.277
2025-01-02 22:49:00,43.7639,38.4279,38.3939,38.2101,40.4869,48.3617
2025-01-02 22:50:00,43.8484,38.5124,38.4784,38.2946,40.5714,48.4462
2025-01-02 22:51:00,43.9318,38.5958,38.5618,38.378,40.6548,48.5296
2025-01-02 22:52:00,44.0046,38.6686,38.6346,38.4508,40.7276,48.6024
2025-01-02 22:53:00,44.0588,38.7228,38.6888,38.505,40.7818,48.6566
2025-01-02 22:54:00,44.128,38.792,38.758,38.5742,40.851,48.7258
2025-01-02 22:55:00,44.1933,38.8573,38.8233,38.6395,40.9163,48.7911
2025-01-02 22:56:00,44.2587,38.9227,38.8887,38.7049,40.9817,48.8565
2025-01-02 22:57:00,44.3152,38.9792,38.9452,38.7614,41.0382,48.913
2025-01-02 22:58:00,44.3827,39.0467,39.0127,38.8289,41.1057,48.9805
2025-01-02 22:59:00,44.4432,39.1072,39.0732,38.8894,41.1662,49.041
2025-01-02 23:00:00,44.5259,39.1899,39.1559,38.9721,41.2489,49.1237
2025-01-02 23:01:00,44.6097,39.2737,39.2397,39.0559,41.3327,49.2075
2025-01-02 23:02:00,44.6919,39.3559,39.3219,39.1381,41.4149,49.2897
2025-01-02 23:03:00,44.7687,39.4327,39.3987,39.2149,41.4917,49.3665
2025-01-02 23:04:00,44.8144,39.4784,39.4444,39.2606,41.5374,49.4122
2025-01-02 23:05:00,44.8181,39.4821,39.4481,39.2643,41.5411,49.4159
2025-01-02 23:06:00,44.8423,39.5063,39.4723,39.2885,41.5653,49.4401
2025-01-02 23:07:00,44.8727,39.5367,39.5027,39.3189,41.5957,49.4705
2025-01-02 23:08:00,44.8901,39.5541,39.5201,39.3363,41.6131,49.4879
2025-01-02 23:09:00,44.9422,39.6062,39.5722,39.3884,41.6652,49.54
2025-01-02 23:10:00,44.9556,39.6196,39.5856,39.4018,41.6786,49.5534
2025-01-02 23:11:00,44.9047,39.5687,39.5347,39.3509,41.6277,49.5025
2025-01-02 23:12:00,44.8546,39.5186,39.4846,39.3008,41.5776,49.4524
2025-01-02 23:13:00,44.8569,39.5209,39.4869,39.3031,41.5799,49.4547
2025-01-02 23:14:00,44.865,39.529,39.495,39.3112,41.588,49.4628
2025-01-02 23:15:00,44.9913,39.6553,39.6213,39.4375,41.7143,49.5891
2025-01-02 23:16:00,45.0895,39.7535,39.7195,39.5357,41.8125,49.6873
2025-01-02 23:17:00,45.1081,39.7721,39.7381,39.5543,41.8311,49.7059
2025-01-02 23:18:00,45.1054,39.7694,39.7354,39.5516,41.8284,49.7032
2025-01-02 23:19:00,45.1762,39.8402,39.8062,39.6224,41.8992,49.774
2025-01-02 23:20:00,45.1401,39.8041,39.7701,39.5863,41.8631,49.7379
2025-01-02 23:21:00,45.1618,39.8258,39.7918,39.608,41.8848,49.7596
2025-01-02 23:22:00,45.2524,39.9164,39.8824,39.6986,41.9754,49.8502
2025-01-02 23:23:00,45.2734,39.9374,39.9034,39.7196,41.9964,49.8712
2025-01-02 23:24:00,45.2192,39.8832,39.8492,39.6654,41.9422,49.817
2025-01-02 23:25:00,45.1686,39.8326,39.7986,39.6148,41.8916,49.7664
2025-01-02 23:26:00,45.0846,39.7486,39.7146,39.5308,41.8076,49.6824
2025-01-02 23:27:00,45.0244,39.6884,39.6544,39.4706,41.7474,49.6222
2025-01-02 23:28:00,44.9834,39.6474,39.6134,39.4296,41.7064,49.5812
2025-01-02 23:29:00,44.9147,39.5787,39.5447,39.3609,41.6377,49.5125
2025-01-02 23:30:00,44.8839,39.5479,39.5139,39.3301,41.6069,49.4817
2025-01-02 23:31:00,44.8832,39.5472,39.5132,39.3294,41.6062,49.481
2025-01-02 23:32:00,44.923,39.587,39.553,39.3692,41.646,49.5208
2025-01-02 23:33:00,44.9713,39.6353,39.6013,39.4175,41.6943,49.5691
2025-01-02 23:34:00,45.0033,39.6673,39.6333,39.4495,41.7263,49.6011
2025-01-02 23:35:00,45.0329,39.6969,39.6629,39.4791,41.7559,49.6307
2025-01-02 23:36:00,45.0709,39.7349,39.7009,39.5171,41.7939,49.6687
2025-01-02 23:37:00,45.0471,39.7111,39.6771,39.4933,41.7701,49.6449
2025-01-02 23:38:00,45.0357,39.6997,39.6657,39.4819,41.7587,49.6335
2025-01-02 23:39:00,45.0876,39.7516,39.7176,39.5338,41.8106,49.6854
2025-01-02 23:40:00,45.181,39.845,39.811,39.6272,41.904,49.7788
2025-01-02 23:41:00,45.2775,39.9415,39.9075,39.7237,42.0005,49.8753
2025-01-02 23:42:00,45.8622,39.5462,40.0446,39.7902,42.0641,50.6546
2025-01-02 23:43:00,45.9819,39.6659,40.1643,39.9099,42.1838,50.7743
2025-01-02 23:44:00,46.075,39.759,40.2574,40.003,42.2769,50.8674
2025-01-02 23:45:00,46.1121,39.7961,40.2945,40.0401,42.314,50.9045
2025-01-02 23:46:00,46.1278,39.8118,40.3102,40.0558,42.3297,50.9202
2025-01-02 23:47:00,46.0753,39.7593,40.2577,40.0033,42.2772,50.8677
2025-01-02 23:48:00,46.0438,39.7278,40.2262,39.9718,42.2457,50.8362
2025-01-02 23:49:00,45.9868,39.6708,40.1692,39.9148,42.1887,50.7792
2025-01-02 23:50:00,45.93,39.614,40.1124,39.858,42.1319,50.7224
2025-01-02 23:51:00,45.8815,39.5655,40.0639,39.8095,42.0834,50.6739
2025-01-02 23:52:00,45.8274,39.5114,40.0098,39.7554,42.0293,50.6198
2025-01-02 23:53:00,45.2666,39.9306,39.8966,39.7128,41.9896,49.8644
2025-01-02 23:54:00,45.1958,39.8598,39.8258,39.642,41.9188,49.7936
2025-01-02 23:55:00,45.1537,39.8177,39.7837,39.5999,41.8767,49.7515
2025-01-02 23:56:00,45.1407,39.8047,39.7707,39.5869,41.8637,49.7385
2025-01-02 23:57:00,45.1396,39.8036,39.7696,39.5858,41.8626,49.7374
2025-01-02 23:58:00,45.1754,39.8394,39.8054,39.6216,41.8984,49.7732
2025-01-02 23:59:00,45.1694,39.8334,39.7994,39.6156,41.8924,49.7672
2025-01-03 00:00:00,45.0935,39.7575,39.7235,39.5397,41.8165,49.6913
2025-01-03 00:01:00,44.9605,39.6245,39.5905,39.4067,41.6835,49.5583
2025-01-03 00:02:00,44.8322,39.4962,39.4622,39.2784,41.5552,49.43
