timestamp,LCS2_TEMPERATURE,LCS4_TEMPERATURE,LCS1_TEMPERATURE,LCS3_TEMPERATURE,LCS5_TEMPERATURE,reference_TEMPERATURE
2025-01-01 23:58:00,25.7347,27.5549,26.8528,26.9834,27.2183,25.5165
2025-01-01 23:59:00,25.7425,27.5627,26.8606,26.9912,27.2261,25.5243
2025-01-02 00:00:00,25.7512,27.5714,26.8693,26.9999,27.2348,25.533
2025-01-02 00:01:00,25.7597,27.5799,26.8778,27.0084,27.2433,25.5415
2025-01-02 00:02:00,25.7678,27.588,26.8859,27.0165,27.2514,25.5496
2025-01-02 00:03:00,25.7753,27.5955,26.8934,27.024,27.2589,25.5571
2025-01-02 00:04:00,25.7817,27.6019,26.8998,27.0304,27.2653,25.5635
2025-01-02 00:05:00,25.7863,27.6065,26.9044,27.035,27.2699,25.5681
2025-01-02 00:06:00,25.7908,27.611,26.9089,27.0395,27.2744,25.5726
2025-01-02 00:07:00,25.7939,27.6141,26.912,27.0426,27.2775,25.5757
2025-01-02 00:08:00,25.7954,27.6156,26.9135,27.0441,27.279,25.5772
2025-01-02 00:09:00,25.7949,27.6151,26.913,27.0436,27.2785,25.5767
2025-01-02 00:10:00,25.7935,27.6137,26.9116,27.0422,27.2771,25.5753
2025-01-02 00:11:00,25.7916,27.6118,26.9097,27.0403,27.2752,25.5734
2025-01-02 00:12:00,25.7882,27.6084,26.9063,27.0369,27.2718,25.57
2025-01-02 00:13:00,25.7862,27.6064,26.9043,27.0349,27.2698,25.568
2025-01-02 00:14:00,25.7873,27.6075,26.9054,27.036,27.2709,25.5691
2025-01-02 00:15:00,25.7894,27.6096,26.9075,27.0381,27.273,25.5712
2025-01-02 00:16:00,25.7916,27.6118,26.9097,27.0403,27.2752,25.5734
2025-01-02 00:17:00,25.7948,27.615,26.9129,27.0435,27.2784,25.5766
2025-01-02 00:18:00,25.7965,27.6167,26.9146,27.0452,27.2801,25.5783
2025-01-02 00:19:00,25.7961,27.6163,26.9142,27.0448,27.2797,25.5779
2025-01-02 00:20:00,25.7949,27.6151,26.913,27.0436,27.2785,25.5767
2025-01-02 00:21:00,25.7891,27.6093,26.9072,27.0378,27.2727,25.5709
2025-01-02 00:22:00,25.7795,27.5997,26.8976,27.0282,27.2631,25.5613
2025-01-02 00:23:00,25.7681,27.5883,26.8862,27.0168,27.2517,25.5499
2025-01-02 00:24:00,25.7548,27.575,26.8729,27.0035,27.2384,25.5366
2025-01-02 00:25:00,25.7378,27.558,26.8559,26.9865,27.2214,25.5196
2025-01-02 00:26:00,25.7226,27.5428,26.8407,26.9713,27.2062,25.5044
2025-01-02 00:27:00,25.7078,27.528,26.8259,26.9565,27.1914,25.4896
2025-01-02 00:28:00,25.6932,27.5134,26.8113,26.9419,27.1768,25.475
2025-01-02 00:29:00,25.6778,27.498,26.7959,26.9265,27.1614,25.4596
2025-01-02 00:30:00,25.6638,27.484,26.7819,26.9125,27.1474,25.4456
2025-01-02 00:31:00,25.6482,27.4684,26.7663,26.8969,27.1318,25.43
2025-01-02 00:32:00,25.6361,27.4563,26.7542,26.8848,27.1197,25.4179
2025-01-02 00:33:00,25.6286,27.4488,26.7467,26.8773,27.1122,25.4104
2025-01-02 00:34:00,25.6285,27.4487,26.7466,26.8772,27.1121,25.4103
2025-01-02 00:35:00,25.637,27.4572,26.7551,26.8857,27.1206,25.4188
2025-01-02 00:36:00,25.6562,27.4764,26.7743,26.9049,27.1398,25.438
2025-01-02 00:37:00,25.6846,27.5048,26.8027,26.9333,27.1682,25.4664
2025-01-02 00:38:00,25.7242,27.5444,26.8423,26.9729,27.2078,25.506
2025-01-02 00:39:00,25.7746,27.5948,26.8927,27.0233,27.2582,25.5564
2025-01-02 00:40:00,25.8331,27.6533,26.9512,27.0818,27.3167,25.6149
2025-01-02 00:41:00,25.8998,27.72,27.0179,27.1485,27.3834,25.6816
2025-01-02 00:42:00,25.9705,27.7907,27.0886,27.2192,27.4541,25.7523
2025-01-02 00:43:00,26.0391,27.8593,27.1572,27.2878,27.5227,25.8209
2025-01-02 00:44:00,26.1033,27.9235,27.2214,27.352,27.5869,25.8851
2025-01-02 00:45:00,26.1646,27.9848,27.2827,27.4133,27.6482,25.9464
2025-01-02 00:46:00,26.2211,28.0413,27.3392,27.4698,27.7047,26.0029
2025-01-02 00:47:00,26.2743,28.0945,27.3924,27.523,27.7579,26.0561
2025-01-02 00:48:00,26.3255,28.1457,27.4436,27.5742,27.8091,26.1073
2025-01-02 00:49:00,26.3764,28.1966,27.4945,27.6251,27.86,26.1582
2025-01-02 00:50:00,26.4252,28.2454,27.5433,27.6739,27.9088,26.207
2025-01-02 00:51:00,26.4704,28.2906,27.5885,27.7191,27.954,26.2522
2025-01-02 00:52:00,26.5122,28.3324,27.6303,27.7609,27.9958,26.294
2025-01-02 00:53:00,26.5524,28.3726,27.6705,27.8011,28.036,26.3342
2025-01-02 00:54:00,26.5827,28.4029,27.7008,27.8314,28.0663,26.3645
2025-01-02 00:55:00,26.6015,28.4217,27.7196,27.8502,28.0851,26.3833
2025-01-02 00:56:00,26.6161,28.4363,27.7342,27.8648,28.0997,26.3979
2025-01-02 00:57:00,26.6267,28.4469,27.7448,27.8754,28.1103,26.4085
2025-01-02 00:58:00,26.6315,28.4517,27.7496,27.8802,28.1151,26.4133
2025-01-02 00:59:00,26.6367,28.4569,27.7548,27.8854,28.1203,26.4185
2025-01-02 01:00:00,26.644,28.4642,27.7621,27.8927,28.1276,26.4258
2025-01-02 01:01:00,26.6524,28.4726,27.7705,27.9011,28.136,26.4342
2025-01-02 01:02:00,26.6623,28.4825,27.7804,27.911,28.1459,26.4441
2025-01-02 01:03:00,26.6736,28.4938,27.7917,27.9223,28.1572,26.4554
2025-01-02 01:04:00,26.687,28.5072,27.8051,27.9357,28.1706,26.4688
2025-01-02 01:05:00,26.7042,28.5244,27.8223,27.9529,28.1878,26.486
2025-01-02 01:06:00,26.7215,28.5417,27.8396,27.9702,28.2051,26.5033
2025-01-02 01:07:00,26.7383,28.5585,27.8564,27.987,28.2219,26.5201
2025-01-02 01:08:00,26.7567,28.5769,27.8748,28.0054,28.2403,26.5385
2025-01-02 01:09:00,26.7765,28.5967,27.8946,28.0252,28.2601,26.5583
2025-01-02 01:10:00,26.797,28.6172,27.9151,28.0457,28.2806,26.5788
2025-01-02 01:11:00,26.817,28.6372,27.9351,28.0657,28.3006,26.5988
2025-01-02 01:12:00,26.8368,28.657,27.9549,28.0855,28.3204,26.6186
2025-01-02 01:13:00,26.8557,28.6759,27.9738,28.1044,28.3393,26.6375
2025-01-02 01:14:00,26.8747,28.6949,27.9928,28.1234,28.3583,26.6565
2025-01-02 01:15:00,26.8932,28.7134,28.0113,28.1419,28.3768,26.675
2025-01-02 01:16:00,26.9123,28.7325,28.0304,28.161,28.3959,26.6941
2025-01-02 01:17:00,26.931,28.7512,28.0491,28.1797,28.4146,26.7128
2025-01-02 01:18:00,26.9491,28.7693,28.0672,28.1978,28.4327,26.7309
2025-01-02 01:19:00,26.9678,28.788,28.0859,28.2165,28.4514,26.7496
2025-01-02 01:20:00,26.9878,28.808,28.1059,28.2365,28.4714,26.7696
2025-01-02 01:21:00,27.0077,28.8279,28.1258,28.2564,28.4913,26.7895
2025-01-02 01:22:00,27.0287,28.8489,28.1468,28.2774,28.5123,26.8105
2025-01-02 01:23:00,27.0506,28.8708,28.1687,28.2993,28.5342,26.8324
2025-01-02 01:24:00,27.0709,28.8911,28.189,28.3196,28.5545,26.8527
2025-01-02 01:25:00,27.0889,28.9091,28.207,28.3376,28.5725,26.8707
2025-01-02 01:26:00,27.1067,28.9269,28.2248,28.3554,28.5903,26.8885
2025-01-02 01:27:00,27.1228,28.943,28.2409,28.3715,28.6064,26.9046
2025-01-02 01:28:00,27.1379,28.9581,28.256,28.3866,28.6215,26.9197
2025-01-02 01:29:00,27.1512,28.9714,28.2693,28.3999,28.6348,26.933
2025-01-02 01:30:00,27.1645,28.9847,28.2826,28.4132,28.6481,26.9463
2025-01-02 01:31:00,27.1775,28.9977,28.2956,28.4262,28.6611,26.9593
2025-01-02 01:32:00,27.1908,29.011,28.3089,28.4395,28.6744,26.9726
2025-01-02 01:33:00,27.2026,29.0228,28.3207,28.4513,28.6862,26.9844
2025-01-02 01:34:00,27.2152,29.0354,28.3333,28.4639,28.6988,26.997
2025-01-02 01:35:00,27.2277,29.0479,28.3458,28.4764,28.7113,27.0095
2025-01-02 01:36:00,27.2389,29.0591,28.357,28.4876,28.7225,27.0207
2025-01-02 01:37:00,27.2492,29.0694,28.3673,28.4979,28.7328,27.031
2025-01-02 01:38:00,27.2607,29.0809,28.3788,28.5094,28.7443,27.0425
2025-01-02 01:39:00,27.2725,29.0927,28.3906,28.5212,28.7561,27.0543
2025-01-02 01:40:00,27.2843,29.1045,28.4024,28.533,28.7679,27.0661
2025-01-02 01:41:00,27.2953,29.1155,28.4134,28.544,28.7789,27.0771
2025-01-02 01:42:00,27.3061,29.1263,28.4242,28.5548,28.7897,27.0879
2025-01-02 01:43:00,27.3159,29.1361,28.434,28.5646,28.7995,27.0977
2025-01-02 01:44:00,27.3235,29.1437,28.4416,28.5722,28.8071,27.1053
2025-01-02 01:45:00,27.3315,29.1517,28.4496,28.5802,28.8151,27.1133
2025-01-02 01:46:00,27.341,29.1612,28.4591,28.5897,28.8246,27.1228
2025-01-02 01:47:00,27.3515,29.1717,28.4696,28.6002,28.8351,27.1333
2025-01-02 01:48:00,27.3626,29.1828,28.4807,28.6113,28.8462,27.1444
2025-01-02 01:49:00,27.3758,29.196,28.4939,28.6245,28.8594,27.1576
2025-01-02 01:50:00,27.3884,29.2086,28.5065,28.6371,28.872,27.1702
2025-01-02 01:51:00,27.4001,29.2203,28.5182,28.6488,28.8837,27.1819
2025-01-02 01:52:00,27.4124,29.2326,28.5305,28.6611,28.896,27.1942
2025-01-02 01:53:00,27.4245,29.2447,28.5426,28.6732,28.9081,27.2063
2025-01-02 01:54:00,27.4349,29.2551,28.553,28.6836,28.9185,27.2167
2025-01-02 01:55:00,27.4451,29.2653,28.5632,28.6938,28.9287,27.2269
2025-01-02 01:56:00,27.4556,29.2758,28.5737,28.7043,28.9392,27.2374
2025-01-02 01:57:00,27.465,29.2852,28.5831,28.7137,28.9486,27.2468
2025-01-02 01:58:00,27.4747,29.2949,28.5928,28.7234,28.9583,27.2565
2025-01-02 01:59:00,27.4858,29.306,28.6039,28.7345,28.9694,27.2676
2025-01-02 02:00:00,27.4969,29.3171,28.615,28.7456,28.9805,27.2787
2025-01-02 02:01:00,27.5069,29.3271,28.625,28.7556,28.9905,27.2887
2025-01-02 02:02:00,27.5156,29.3358,28.6337,28.7643,28.9992,27.2974
2025-01-02 02:03:00,27.5227,29.3429,28.6408,28.7714,29.0063,27.3045
2025-01-02 02:04:00,27.5275,29.3477,28.6456,28.7762,29.0111,27.3093
2025-01-02 02:05:00,27.5301,29.3503,28.6482,28.7788,29.0137,27.3119
2025-01-02 02:06:00,27.5315,29.3517,28.6496,28.7802,29.0151,27.3133
2025-01-02 02:07:00,27.5308,29.351,28.6489,28.7795,29.0144,27.3126
2025-01-02 02:08:00,27.5271,29.3473,28.6452,28.7758,29.0107,27.3089
2025-01-02 02:09:00,27.5217,29.3419,28.6398,28.7704,29.0053,27.3035
2025-01-02 02:10:00,27.5142,29.3344,28.6323,28.7629,28.9978,27.296
2025-01-02 02:11:00,27.5036,29.3238,28.6217,28.7523,28.9872,27.2854
2025-01-02 02:12:00,27.4909,29.3111,28.609,28.7396,28.9745,27.2727
2025-01-02 02:13:00,27.477,29.2972,28.5951,28.7257,28.9606,27.2588
2025-01-02 02:14:00,27.4603,29.2805,28.5784,28.709,28.9439,27.2421
2025-01-02 02:15:00,27.4413,29.2615,28.5594,28.69,28.9249,27.2231
2025-01-02 02:16:00,27.4209,29.2411,28.539,28.6696,28.9045,27.2027
2025-01-02 02:17:00,27.4009,29.2211,28.519,28.6496,28.8845,27.1827
2025-01-02 02:18:00,27.3803,29.2005,28.4984,28.629,28.8639,27.1621
2025-01-02 02:19:00,27.3616,29.1818,28.4797,28.6103,28.8452,27.1434
2025-01-02 02:20:00,27.3422,29.1624,28.4603,28.5909,28.8258,27.124
2025-01-02 02:21:00,27.3221,29.1423,28.4402,28.5708,28.8057,27.1039
2025-01-02 02:22:00,27.2999,29.1201,28.418,28.5486,28.7835,27.0817
2025-01-02 02:23:00,27.2792,29.0994,28.3973,28.5279,28.7628,27.061
2025-01-02 02:24:00,27.2581,29.0783,28.3762,28.5068,28.7417,27.0399
2025-01-02 02:25:00,27.2392,29.0594,28.3573,28.4879,28.7228,27.021
2025-01-02 02:26:00,27.2232,29.0434,28.3413,28.4719,28.7068,27.005
2025-01-02 02:27:00,27.2116,29.0318,28.3297,28.4603,28.6952,26.9934
2025-01-02 02:28:00,27.2011,29.0213,28.3192,28.4498,28.6847,26.9829
2025-01-02 02:29:00,27.1932,29.0134,28.3113,28.4419,28.6768,26.975
2025-01-02 02:30:00,27.1887,29.0089,28.3068,28.4374,28.6723,26.9705
2025-01-02 02:31:00,27.1878,29.008,28.3059,28.4365,28.6714,26.9696
2025-01-02 02:32:00,27.1863,29.0065,28.3044,28.435,28.6699,26.9681
2025-01-02 02:33:00,27.1834,29.0036,28.3015,28.4321,28.667,26.9652
2025-01-02 02:34:00,27.1757,28.9959,28.2938,28.4244,28.6593,26.9575
2025-01-02 02:35:00,27.1648,28.985,28.2829,28.4135,28.6484,26.9466
2025-01-02 02:36:00,27.1498,28.97,28.2679,28.3985,28.6334,26.9316
2025-01-02 02:37:00,27.1336,28.9538,28.2517,28.3823,28.6172,26.9154
2025-01-02 02:38:00,27.1166,28.9368,28.2347,28.3653,28.6002,26.8984
2025-01-02 02:39:00,27.1015,28.9217,28.2196,28.3502,28.5851,26.8833
2025-01-02 02:40:00,27.0856,28.9058,28.2037,28.3343,28.5692,26.8674
2025-01-02 02:41:00,27.0693,28.8895,28.1874,28.318,28.5529,26.8511
2025-01-02 02:42:00,27.051,28.8712,28.1691,28.2997,28.5346,26.8328
2025-01-02 02:43:00,27.0309,28.8511,28.149,28.2796,28.5145,26.8127
2025-01-02 02:44:00,27.0092,28.8294,28.1273,28.2579,28.4928,26.791
2025-01-02 02:45:00,26.9869,28.8071,28.105,28.2356,28.4705,26.7687
2025-01-02 02:46:00,26.9629,28.7831,28.081,28.2116,28.4465,26.7447
2025-01-02 02:47:00,26.9391,28.7593,28.0572,28.1878,28.4227,26.7209
2025-01-02 02:48:00,26.9164,28.7366,28.0345,28.1651,28.4,26.6982
2025-01-02 02:49:00,26.894,28.7142,28.0121,28.1427,28.3776,26.6758
2025-01-02 02:50:00,26.8725,28.6927,27.9906,28.1212,28.3561,26.6543
2025-01-02 02:51:00,26.8512,28.6714,27.9693,28.0999,28.3348,26.633
2025-01-02 02:52:00,26.8297,28.6499,27.9478,28.0784,28.3133,26.6115
2025-01-02 02:53:00,26.8074,28.6276,27.9255,28.0561,28.291,26.5892
2025-01-02 02:54:00,26.7851,28.6053,27.9032,28.0338,28.2687,26.5669
2025-01-02 02:55:00,26.7616,28.5818,27.8797,28.0103,28.2452,26.5434
2025-01-02 02:56:00,26.7382,28.5584,27.8563,27.9869,28.2218,26.52
2025-01-02 02:57:00,26.7144,28.5346,27.8325,27.9631,28.198,26.4962
2025-01-02 02:58:00,26.6917,28.5119,27.8098,27.9404,28.1753,26.4735
2025-01-02 02:59:00,26.6687,28.4889,27.7868,27.9174,28.1523,26.4505
2025-01-02 03:00:00,26.6461,28.4663,27.7642,27.8948,28.1297,26.4279
2025-01-02 03:01:00,26.6231,28.4433,27.7412,27.8718,28.1067,26.4049
2025-01-02 03:02:00,26.5997,28.4199,27.7178,27.8484,28.0833,26.3815
2025-01-02 03:03:00,26.5764,28.3966,27.6945,27.8251,28.06,26.3582
2025-01-02 03:04:00,26.5532,28.3734,27.6713,27.8019,28.0368,26.335
2025-01-02 03:05:00,26.53,28.3502,27.6481,27.7787,28.0136,26.3118
2025-01-02 03:06:00,26.5069,28.3271,27.625,27.7556,27.9905,26.2887
2025-01-02 03:07:00,26.4872,28.3074,27.6053,27.7359,27.9708,26.269
2025-01-02 03:08:00,26.4677,28.2879,27.5858,27.7164,27.9513,26.2495
2025-01-02 03:09:00,26.4497,28.2699,27.5678,27.6984,27.9333,26.2315
2025-01-02 03:10:00,26.4319,28.2521,27.55,27.6806,27.9155,26.2137
2025-01-02 03:11:00,26.4146,28.2348,27.5327,27.6633,27.8982,26.1964
2025-01-02 03:12:00,26.3952,28.2154,27.5133,27.6439,27.8788,26.177
2025-01-02 03:13:00,26.3765,28.1967,27.4946,27.6252,27.8601,26.1583
2025-01-02 03:14:00,26.3572,28.1774,27.4753,27.6059,27.8408,26.139
2025-01-02 03:15:00,26.3415,28.1617,27.4596,27.5902,27.8251,26.1233
2025-01-02 03:16:00,26.3277,28.1479,27.4458,27.5764,27.8113,26.1095
2025-01-02 03:17:00,26.3159,28.1361,27.434,27.5646,27.7995,26.0977
2025-01-02 03:18:00,26.3037,28.1239,27.4218,27.5524,27.7873,26.0855
2025-01-02 03:19:00,26.2918,28.112,27.4099,27.5405,27.7754,26.0736
2025-01-02 03:20:00,26.2791,28.0993,27.3972,27.5278,27.7627,26.0609
2025-01-02 03:21:00,26.2681,28.0883,27.3862,27.5168,27.7517,26.0499
2025-01-02 03:22:00,26.2579,28.0781,27.376,27.5066,27.7415,26.0397
2025-01-02 03:23:00,26.2508,28.071,27.3689,27.4995,27.7344,26.0326
2025-01-02 03:24:00,26.247,28.0672,27.3651,27.4957,27.7306,26.0288
2025-01-02 03:25:00,26.2445,28.0647,27.3626,27.4932,27.7281,26.0263
2025-01-02 03:26:00,26.243,28.0632,27.3611,27.4917,27.7266,26.0248
2025-01-02 03:27:00,26.2435,28.0637,27.3616,27.4922,27.7271,26.0253
2025-01-02 03:28:00,26.2441,28.0643,27.3622,27.4928,27.7277,26.0259
2025-01-02 03:29:00,26.2455,28.0657,27.3636,27.4942,27.7291,26.0273
2025-01-02 03:30:00,26.2468,28.067,27.3649,27.4955,27.7304,26.0286
2025-01-02 03:31:00,26.2482,28.0684,27.3663,27.4969,27.7318,26.03
2025-01-02 03:32:00,26.2487,28.0689,27.3668,27.4974,27.7323,26.0305
2025-01-02 03:33:00,26.2498,28.07,27.3679,27.4985,27.7334,26.0316
2025-01-02 03:34:00,26.2494,28.0696,27.3675,27.4981,27.733,26.0312
2025-01-02 03:35:00,26.2497,28.0699,27.3678,27.4984,27.7333,26.0315
2025-01-02 03:36:00,26.2501,28.0703,27.3682,27.4988,27.7337,26.0319
2025-01-02 03:37:00,26.2514,28.0716,27.3695,27.5001,27.735,26.0332
2025-01-02 03:38:00,26.2524,28.0726,27.3705,27.5011,27.736,26.0342
2025-01-02 03:39:00,26.2532,28.0734,27.3713,27.5019,27.7368,26.035
2025-01-02 03:40:00,26.2529,28.0731,27.371,27.5016,27.7365,26.0347
2025-01-02 03:41:00,26.2519,28.0721,27.37,27.5006,27.7355,26.0337
2025-01-02 03:42:00,26.2496,28.0698,27.3677,27.4983,27.7332,26.0314
2025-01-02 03:43:00,26.2473,28.0675,27.3654,27.496,27.7309,26.0291
2025-01-02 03:44:00,26.2469,28.0671,27.365,27.4956,27.7305,26.0287
2025-01-02 03:45:00,26.2472,28.0674,27.3653,27.4959,27.7308,26.029
2025-01-02 03:46:00,26.2474,28.0676,27.3655,27.4961,27.731,26.0292
2025-01-02 03:47:00,26.2474,28.0676,27.3655,27.4961,27.731,26.0292
2025-01-02 03:48:00,26.2478,28.068,27.3659,27.4965,27.7314,26.0296
2025-01-02 03:49:00,26.2455,28.0657,27.3636,27.4942,27.7291,26.0273
2025-01-02 03:50:00,26.2413,28.0615,27.3594,27.49,27.7249,26.0231
2025-01-02 03:51:00,26.2336,28.0538,27.3517,27.4823,27.7172,26.0154
2025-01-02 03:52:00,26.2235,28.0437,27.3416,27.4722,27.7071,26.0053
2025-01-02 03:53:00,26.2104,28.0306,27.3285,27.4591,27.694,25.9922
2025-01-02 03:54:00,26.1958,28.016,27.3139,27.4445,27.6794,25.9776
2025-01-02 03:55:00,26.1791,27.9993,27.2972,27.4278,27.6627,25.9609
2025-01-02 03:56:00,26.1634,27.9836,27.2815,27.4121,27.647,25.9452
2025-01-02 03:57:00,26.1479,27.9681,27.266,27.3966,27.6315,25.9297
2025-01-02 03:58:00,26.1317,27.9519,27.2498,27.3804,27.6153,25.9135
2025-01-02 03:59:00,26.1141,27.9343,27.2322,27.3628,27.5977,25.8959
2025-01-02 04:00:00,26.0966,27.9168,27.2147,27.3453,27.5802,25.8784
2025-01-02 04:01:00,26.0785,27.8987,27.1966,27.3272,27.5621,25.8603
2025-01-02 04:02:00,26.0603,27.8805,27.1784,27.309,27.5439,25.8421
2025-01-02 04:03:00,26.043,27.8632,27.1611,27.2917,27.5266,25.8248
2025-01-02 04:04:00,26.0271,27.8473,27.1452,27.2758,27.5107,25.8089
2025-01-02 04:05:00,26.0114,27.8316,27.1295,27.2601,27.495,25.7932
2025-01-02 04:06:00,25.9959,27.8161,27.114,27.2446,27.4795,25.7777
2025-01-02 04:07:00,25.9803,27.8005,27.0984,27.229,27.4639,25.7621
2025-01-02 04:08:00,25.9641,27.7843,27.0822,27.2128,27.4477,25.7459
2025-01-02 04:09:00,25.9487,27.7689,27.0668,27.1974,27.4323,25.7305
2025-01-02 04:10:00,25.9323,27.7525,27.0504,27.181,27.4159,25.7141
2025-01-02 04:11:00,25.9161,27.7363,27.0342,27.1648,27.3997,25.6979
2025-01-02 04:12:00,25.9001,27.7203,27.0182,27.1488,27.3837,25.6819
2025-01-02 04:13:00,25.8835,27.7037,27.0016,27.1322,27.3671,25.6653
2025-01-02 04:14:00,25.8659,27.6861,26.984,27.1146,27.3495,25.6477
2025-01-02 04:15:00,25.8489,27.6691,26.967,27.0976,27.3325,25.6307
2025-01-02 04:16:00,25.8321,27.6523,26.9502,27.0808,27.3157,25.6139
2025-01-02 04:17:00,25.8153,27.6355,26.9334,27.064,27.2989,25.5971
2025-01-02 04:18:00,25.7994,27.6196,26.9175,27.0481,27.283,25.5812
2025-01-02 04:19:00,25.7834,27.6036,26.9015,27.0321,27.267,25.5652
2025-01-02 04:20:00,25.77,27.5902,26.8881,27.0187,27.2536,25.5518
2025-01-02 04:21:00,25.7574,27.5776,26.8755,27.0061,27.241,25.5392
2025-01-02 04:22:00,25.7438,27.564,26.8619,26.9925,27.2274,25.5256
2025-01-02 04:23:00,25.73,27.5502,26.8481,26.9787,27.2136,25.5118
2025-01-02 04:24:00,25.7158,27.536,26.8339,26.9645,27.1994,25.4976
2025-01-02 04:25:00,25.6995,27.5197,26.8176,26.9482,27.1831,25.4813
2025-01-02 04:26:00,25.6822,27.5024,26.8003,26.9309,27.1658,25.464
2025-01-02 04:27:00,25.6648,27.485,26.7829,26.9135,27.1484,25.4466
2025-01-02 04:28:00,25.647,27.4672,26.7651,26.8957,27.1306,25.4288
2025-01-02 04:29:00,25.6316,27.4518,26.7497,26.8803,27.1152,25.4134
2025-01-02 04:30:00,25.6169,27.4371,26.735,26.8656,27.1005,25.3987
2025-01-02 04:31:00,25.6012,27.4214,26.7193,26.8499,27.0848,25.383
2025-01-02 04:32:00,25.5861,27.4063,26.7042,26.8348,27.0697,25.3679
2025-01-02 04:33:00,25.5716,27.3918,26.6897,26.8203,27.0552,25.3534
2025-01-02 04:34:00,25.5578,27.378,26.6759,26.8065,27.0414,25.3396
2025-01-02 04:35:00,25.5479,27.3681,26.666,26.7966,27.0315,25.3297
2025-01-02 04:36:00,25.5428,27.363,26.6609,26.7915,27.0264,25.3246
2025-01-02 04:37:00,25.5424,27.3626,26.6605,26.7911,27.026,25.3242
2025-01-02 04:38:00,25.5444,27.3646,26.6625,26.7931,27.028,25.3262
2025-01-02 04:39:00,25.5462,27.3664,26.6643,26.7949,27.0298,25.328
2025-01-02 04:40:00,25.5451,27.3653,26.6632,26.7938,27.0287,25.3269
2025-01-02 04:41:00,25.5417,27.3619,26.6598,26.7904,27.0253,25.3235
2025-01-02 04:42:00,25.5344,27.3546,26.6525,26.7831,27.018,25.3162
2025-01-02 04:43:00,25.525,27.3452,26.6431,26.7737,27.0086,25.3068
2025-01-02 04:44:00,25.5162,27.3364,26.6343,26.7649,26.9998,25.298
2025-01-02 04:45:00,25.5097,27.3299,26.6278,26.7584,26.9933,25.2915
2025-01-02 04:46:00,25.5064,27.3266,26.6245,26.7551,26.99,25.2882
2025-01-02 04:47:00,25.5075,27.3277,26.6256,26.7562,26.9911,25.2893
2025-01-02 04:48:00,25.5131,27.3333,26.6312,26.7618,26.9967,25.2949
2025-01-02 04:49:00,25.5201,27.3403,26.6382,26.7688,27.0037,25.3019
2025-01-02 04:50:00,25.5274,27.3476,26.6455,26.7761,27.011,25.3092
2025-01-02 04:51:00,25.5344,27.3546,26.6525,26.7831,27.018,25.3162
2025-01-02 04:52:00,25.54,27.3602,26.6581,26.7887,27.0236,25.3218
2025-01-02 04:53:00,25.5436,27.3638,26.6617,26.7923,27.0272,25.3254
2025-01-02 04:54:00,25.5469,27.3671,26.665,26.7956,27.0305,25.3287
2025-01-02 04:55:00,25.5506,27.3708,26.6687,26.7993,27.0342,25.3324
2025-01-02 04:56:00,25.5532,27.3734,26.6713,26.8019,27.0368,25.335
2025-01-02 04:57:00,25.5569,27.3771,26.675,26.8056,27.0405,25.3387
2025-01-02 04:58:00,25.5617,27.3819,26.6798,26.8104,27.0453,25.3435
2025-01-02 04:59:00,25.567,27.3872,26.6851,26.8157,27.0506,25.3488
2025-01-02 05:00:00,25.5721,27.3923,26.6902,26.8208,27.0557,25.3539
2025-01-02 05:01:00,25.5787,27.3989,26.6968,26.8274,27.0623,25.3605
2025-01-02 05:02:00,25.5849,27.4051,26.703,26.8336,27.0685,25.3667
2025-01-02 05:03:00,25.5908,27.411,26.7089,26.8395,27.0744,25.3726
2025-01-02 05:04:00,25.5972,27.4174,26.7153,26.8459,27.0808,25.379
2025-01-02 05:05:00,25.6037,27.4239,26.7218,26.8524,27.0873,25.3855
2025-01-02 05:06:00,25.6102,27.4304,26.7283,26.8589,27.0938,25.392
2025-01-02 05:07:00,25.6176,27.4378,26.7357,26.8663,27.1012,25.3994
2025-01-02 05:08:00,25.6254,27.4456,26.7435,26.8741,27.109,25.4072
2025-01-02 05:09:00,25.6318,27.452,26.7499,26.8805,27.1154,25.4136
2025-01-02 05:10:00,25.6382,27.4584,26.7563,26.8869,27.1218,25.42
2025-01-02 05:11:00,25.644,27.4642,26.7621,26.8927,27.1276,25.4258
2025-01-02 05:12:00,25.6503,27.4705,26.7684,26.899,27.1339,25.4321
2025-01-02 05:13:00,25.6555,27.4757,26.7736,26.9042,27.1391,25.4373
2025-01-02 05:14:00,25.6593,27.4795,26.7774,26.908,27.1429,25.4411
2025-01-02 05:15:00,25.6608,27.481,26.7789,26.9095,27.1444,25.4426
2025-01-02 05:16:00,25.6593,27.4795,26.7774,26.908,27.1429,25.4411
2025-01-02 05:17:00,25.6543,27.4745,26.7724,26.903,27.1379,25.4361
2025-01-02 05:18:00,25.6479,27.4681,26.766,26.8966,27.1315,25.4297
2025-01-02 05:19:00,25.6405,27.4607,26.7586,26.8892,27.1241,25.4223
2025-01-02 05:20:00,25.6323,27.4525,26.7504,26.881,27.1159,25.4141
2025-01-02 05:21:00,25.6234,27.4436,26.7415,26.8721,27.107,25.4052
2025-01-02 05:22:00,25.6128,27.433,26.7309,26.8615,27.0964,25.3946
2025-01-02 05:23:00,25.6002,27.4204,26.7183,26.8489,27.0838,25.382
2025-01-02 05:24:00,25.5863,27.4065,26.7044,26.835,27.0699,25.3681
2025-01-02 05:25:00,25.571,27.3912,26.6891,26.8197,27.0546,25.3528
